0.0000000000000000	,0.0000000000000000
3.6529514260272076	,0.0000020000000000
3.6554246324380379	,0.0000019862884295
3.6566817478449574	,0.0000050244830889
3.6577453811126435	,0.0000094715662453
3.6586056409142653	,0.0000151356820435
3.6592978257947992	,0.0000217145879176
3.6598987121969828	,0.0000294750783706
3.6604154934125948	,0.0000381726404694
3.6608787148529909	,0.0000480129534217
3.6612917774211700	,0.0000588136504441
3.6616690887000964	,0.0000707200483202
3.6620132906110689	,0.0000836088913095
3.6623272443562107	,0.0000973573183353
3.6626226670998840	,0.0001123084648654
3.6628963772244263	,0.0001281664822543
3.6631549790775408	,0.0001451703964965
3.6633973695042705	,0.0001631218327166
3.6636272274979245	,0.0001821690411148
3.6638445433278450	,0.0002021943736077
3.6640496153663320	,0.0002230882562758
3.6642465402908222	,0.0002451632795994
3.6644337603763755	,0.0002681563638056
3.6646136973864833	,0.0002922712331807
3.6647857966117399	,0.0003173472484564
3.6649513813366728	,0.0003434922360185
3.6651104611261482	,0.0003706242413883
3.6652630577302321	,0.0003986519978957
3.6654109396009265	,0.0004278250313362
3.6655534288918368	,0.0004579418356123
3.6656915307493954	,0.0004891455315010
3.6658250550757292	,0.0005213258616444
3.6659539405083490	,0.0005543874718514
3.6660795229144840	,0.0005886100463546
3.6662011672490262	,0.0006237647305678
3.6663196502016384	,0.0006600173537284
3.6664347388317502	,0.0006972402533118
3.6665463487877759	,0.0007353364162456
3.6666555043058562	,0.0007746012855545
3.6667616631321436	,0.0008147922205230
3.6668654259641063	,0.0008560858488674
3.6669665738133261	,0.0008983463222379
3.6670650191694856	,0.0009414757684425
3.6671615617279540	,0.0009857770143991
3.6672557533019012	,0.0010310028191894
3.6673480589879057	,0.0010773317248094
3.6674382907702712	,0.0011246263376071
3.6675263706058909	,0.0011727913089292
3.6676129244608164	,0.0012221267225949
3.6676975907390030	,0.0012723893834938
3.6677807270900331	,0.0013237516168636
3.6678621842845676	,0.0013760825983585
3.6679418955137635	,0.0014292908422810
3.6680203446204969	,0.0014836613873742
3.6680972538180603	,0.0015389679950041
3.6681728875265454	,0.0015953647461529
3.6682471364517015	,0.0016527348100942
3.6683199506077053	,0.0017109961480679
3.6683916934207073	,0.0017704052695282
3.6684621611613228	,0.0018307622325187
3.6685315414736106	,0.0018921948560736
3.6685997658070950	,0.0019546097270546
3.6686667955671104	,0.0020179326573107
3.6687328973788396	,0.0020823842432569
3.6687979284129568	,0.0021477959305720
3.6688618341981738	,0.0022140736979500
3.6689249494037273	,0.0022815345929459
3.6689870616435485	,0.0023499255699386
3.6690483518716714	,0.0024194170809799
3.6691087318349171	,0.0024898811138428
3.6691681638188953	,0.0025612385748752
3.6692268836200279	,0.0026337449608728
3.6692847530647468	,0.0027072044840151
3.6693417230648007	,0.0027815195170154
3.6693980765408498	,0.0028570324316952
3.6694536254667338	,0.0029334686674063
3.6695085234015004	,0.0030110139039453
3.6695626889363315	,0.0030895285181964
3.6696160895098453	,0.0031689337878196
3.6696689175184254	,0.0032494911117568
3.6697210568110123	,0.0033310009751281
3.6697724675137300	,0.0034133693951335
3.6698233741665569	,0.0034969322141799
3.6698736268319214	,0.0035814229425480
3.6699233424142612	,0.0036670150552169
3.6699724590347373	,0.0037535796453221
3.6700209519128348	,0.0038410448895020
3.6700689651961671	,0.0039296485086653
3.6701164123949477	,0.0040192102840255
3.6701632642004567	,0.0041096467022437
3.6702096868805505	,0.0042012571302114
3.6702555732977040	,0.0042938111923110
3.6703010012288049	,0.0043874447599972
3.6703459335945436	,0.0044820605741891
3.6703903541825529	,0.0045775995917549
3.6704343588085080	,0.0046742476247517
3.6704778936101250	,0.0047718668914751
3.6705209397782852	,0.0048703903781725
3.6705636075587593	,0.0049700508102823
3.6706058297479944	,0.0050706730121753
3.6706475854348191	,0.0051721824674169
3.6706889957029838	,0.0052748545385762
3.6707299834463263	,0.0053784810374507
3.6707705259615158	,0.0054829801348808
3.6708107516157482	,0.0055886642559855
3.6708505764285944	,0.0056952968120725
3.6708899769654546	,0.0058027909707604
3.6709290853090391	,0.0059114891952705
3.6709678123161553	,0.0060211286856067
3.6710062173571942	,0.0061318600322894
3.6710442692972798	,0.0062435762964385
3.6710819582318441	,0.0063562276150364
3.6711193462925227	,0.0064699827452377
3.6711563989123226	,0.0065847200656805
3.6711931065194312	,0.0067003895733513
3.6712295313167354	,0.0068171708412532
3.6712656377178758	,0.0069349339532748
3.6713014165226721	,0.0070536290418451
3.6713369276910495	,0.0071734390525772
3.6713721365576970	,0.0072942316974219
3.6714070348681349	,0.0074159593577090
3.6714416783631436	,0.0075388009398830
3.6714760349923945	,0.0076626278663402
3.6715100977990147	,0.0077873964018834
3.6715439161355103	,0.0079132722085085
3.6715774140854318	,0.0080399566162979
3.6716106832468105	,0.0081677723102071
3.6716437160923077	,0.0082966828991366
3.6716764909488599	,0.0084265893054477
3.6717090026943526	,0.0085574539674814
3.6717411942667377	,0.0086890267919044
3.6717732338536537	,0.0088219755443029
3.6718050241656712	,0.0089558913937840
3.6718365129775736	,0.0090905348600455
3.6718678077262012	,0.0092263448071524
3.6718989091503857	,0.0093633135444412
3.6719296822416223	,0.0095008333679790
3.6719603480567971	,0.0096398736852374
3.6719908581769416	,0.0097802124403879
3.6720209934060764	,0.0099208253606284
3.6720509700690522	,0.0100626944548711
3.6720807803633089	,0.0102057770683970
3.6721103752750501	,0.0103498270926662
3.6721397476362090	,0.0104947928873252
3.6721689511952280	,0.0106409271259923
3.6721979508176226	,0.0107880425778982
3.6722267425392552	,0.0109361033972617
3.6722553628826358	,0.0110852849674975
3.6722837902515768	,0.0112354627649066
3.6723120214323455	,0.0113866050223976
3.6723400498451864	,0.0115386604822404
3.6723679264823210	,0.0116918938766263
3.6723956174889025	,0.0118461084475202
3.6724231198260897	,0.0120012723307278
3.6724504653479038	,0.0121575534274367
3.6724776353357464	,0.0123148333461690
3.6725046270403925	,0.0124730822082953
3.6725314359084300	,0.0126322582796109
3.6725581027823062	,0.0127925927256911
3.6725846011075824	,0.0129539154367063
3.6726109284547293	,0.0131161976622952
3.6726370790962064	,0.0132793890799498
3.6726631001422203	,0.0134437727519019
3.6726889596062011	,0.0136091369937329
3.6727146553211965	,0.0137754540956256
3.6727401808183098	,0.0139426672984362
3.6727655868089579	,0.0141110982379586
3.6727908381130177	,0.0142805047522441
3.6728159325519538	,0.0144508585604336
3.6728408980855880	,0.0146223388630653
3.6728657175745449	,0.0147948177682900
3.6728903891408526	,0.0149682696167228
3.6729149106456034	,0.0151426659642549
3.6729393101584051	,0.0153181961480837
3.6729635700830738	,0.0154947237812022
3.6729876887338531	,0.0156722242711223
3.6730116643316140	,0.0158506714593627
3.6730355231003804	,0.0160302504947138
3.6730592486419682	,0.0162108283707838
3.6730828394324648	,0.0163923815117522
3.6731062941389738	,0.0165748870073888
3.6731296081712879	,0.0167582956981069
3.6731528229943540	,0.0169429243693801
3.6731759095231662	,0.0171285337184204
3.6731988665800746	,0.0173151020929882
3.6732216909784063	,0.0175025907218472
3.6732444169210323	,0.0176912713273117
3.6732670208638281	,0.0178809402290775
3.6732895017309373	,0.0180715767292859
3.6733118579572897	,0.0182631552990853
3.6733341152946482	,0.0184558874906238
3.6733562567693232	,0.0186496177721157
3.6733782814283296	,0.0188443266949347
3.6734001884444223	,0.0190399953182170
3.6734219753692208	,0.0192365895786896
3.6734436731221067	,0.0194343798164682
3.6734652601817794	,0.0196331621373741
3.6734867358066277	,0.0198329187262282
3.6735080993884015	,0.0200336324893567
3.6735293482110891	,0.0202352659410586
3.6735505146675429	,0.0204381181727773
