0,0,0
0, ,0 
0, 0 ,
0.00141421, ,1e-06 
0.0590688, ,0.00174356 
0.0945189, ,0.00446028 
0.125151, ,0.00781096 
0.153198, ,0.011689 
0.179671, ,0.0160543 
0.205027, ,0.0208714 
0.229436, ,0.0260906 
0.252697, ,0.0315899 
0.275545, ,0.0374853 
0.297467, ,0.0435955 
0.319212, ,0.0500904 
0.34029, ,0.0567919 
0.361211, ,0.0638333 
0.381687, ,0.0710952 
0.401648, ,0.0785208 
0.421592, ,0.0862761 
0.44122, ,0.09423 
0.460518, ,0.102356 
0.479469, ,0.110625 
0.498478, ,0.1192 
0.517284, ,0.127956 
0.535889, ,0.136878 
0.554301, ,0.145956 
0.57253, ,0.155182 
0.590591, ,0.16455 
0.608499, ,0.174057 
0.626274, ,0.183701 
0.643936, ,0.193483 
0.661495, ,0.203401 
0.678967, ,0.213453 
0.696369, ,0.223641 
0.713711, ,0.233964 
0.731006, ,0.244421 
0.74826, ,0.255009 
0.765471, ,0.265719 
0.782639, ,0.276544 
0.799751, ,0.28747 
0.816644, ,0.298383 
0.833579, ,0.309442 
0.850531, ,0.320629 
0.867466, ,0.331911 
0.884203, ,0.343163 
0.901032, ,0.354572 
0.917875, ,0.36608 
0.934563, ,0.377564 
0.951361, ,0.389201 
0.968139, ,0.400895 
0.984917, ,0.412654 
1.00057, ,0.423675 
1.01734, ,0.435392 
1.03428, ,0.446983 
1.05141, ,0.458455 
1.06877, ,0.469818 
1.08642, ,0.481099 
1.10408, ,0.492106 
1.122, ,0.502973 
1.14025, ,0.513725 
1.15864, ,0.524236 
1.17735, ,0.534587 
1.19653, ,0.544831 
1.21588, ,0.554791 
1.23575, ,0.564609 
1.25593, ,0.574161 
1.27676, ,0.583563 
1.29803, ,0.59268 
1.32029, ,0.601696 
1.34314, ,0.610382 
1.36688, ,0.618788 
1.39184, ,0.626942 
1.41934, ,0.635107 
1.44848, ,0.642818 
1.48198, ,0.650477 
1.53165, ,0.65945 
1.57484, ,0.664936 
1.60615, ,0.667571 
1.63484, ,0.669 
1.66115, ,0.669488 
1.68593, ,0.669234 
1.70961, ,0.66835 
1.73238, ,0.666914 
1.75417, ,0.665009 
1.77552, ,0.662643 
1.79605, ,0.659909 
1.81639, ,0.656763 
1.83611, ,0.653301 
1.8557, ,0.649468 
1.87487, ,0.645343 
1.89354, ,0.640972 
1.91224, ,0.636257 
1.93063, ,0.63129 
1.9487, ,0.626099 
1.96674, ,0.620618 
1.98458, ,0.614908 
2.00223, ,0.608983 
2.01968, ,0.602858 
2.03695, ,0.596544 
2.05404, ,0.590052 
2.07096, ,0.583392 
2.08774, ,0.576567 
2.10439, ,0.569581 
2.12117, ,0.56233 
2.13787, ,0.554917 
2.15425, ,0.547451 
2.17058, ,0.539829 
2.18687, ,0.532051 
2.20313, ,0.524118 
2.21937, ,0.516036 
2.23558, ,0.507812 
2.25176, ,0.499452 
2.26792, ,0.490964 
2.28402, ,0.482368 
2.29998, ,0.473723 
2.31598, ,0.464936 
2.33198, ,0.456028 
2.34795, ,0.447034 
2.36385, ,0.437971 
2.37978, ,0.428798 
2.39559, ,0.419606 
2.41149, ,0.410276 
2.42725, ,0.400946 
2.44313, ,0.391479 
2.459, ,0.381952 
2.47487, ,0.372364 
2.49074, ,0.362721 
2.50668, ,0.352988 
2.52256, ,0.343245 
2.53855, ,0.333402 
2.55447, ,0.323573 
2.57042, ,0.313701 
2.58646, ,0.303758 
2.60246, ,0.293818 
2.61849, ,0.283858 
2.63471, ,0.273783 
2.65089, ,0.263735 
2.66707, ,0.253698 
2.68328, ,0.24366 
2.69954, ,0.233618 
2.71586, ,0.223568 
2.73241, ,0.213407 
2.749, ,0.203268 
2.76565, ,0.193149 
2.78235, ,0.183048 
2.79913, ,0.172964 
2.81599, ,0.162897 
2.83296, ,0.152846 
2.85004, ,0.14281 
2.86726, ,0.132789 
2.88462, ,0.122779 
2.90215, ,0.112776 
2.91963, ,0.102922 
2.93725, ,0.0931049 
2.95503, ,0.0833224 
2.97301, ,0.0735709 
2.99122, ,0.0638422 
3.00971, ,0.0541206 
3.02823, ,0.0445481 
3.04699, ,0.0350247 
3.06605, ,0.025533 
3.08553, ,0.0160351 
3.10507, ,0.00671263 
